Time.ms,cue_type,trial_type,value_cat,experiment,m_prop_looking
2100,name,familiar,Distractor,e1,0.3816793893129771
2100,name,familiar,Target,e1,0.6183206106870229
2100,onomatopoeic,familiar,Distractor,e1,0.33636363636363636
2100,onomatopoeic,familiar,Target,e1,0.6636363636363637
2100,vocalization,disambiguation,Distractor,e1,0.3050847457627119
2100,vocalization,disambiguation,Distractor,e2,0.35877862595419846
2100,vocalization,disambiguation,Target,e1,0.6949152542372882
2100,vocalization,disambiguation,Target,e2,0.6412213740458015
2100,vocalization,familiar,Distractor,e1,0.2972972972972973
2100,vocalization,familiar,Distractor,e2,0.3836734693877551
2100,vocalization,familiar,Target,e1,0.7027027027027027
2100,vocalization,familiar,Target,e2,0.6163265306122448
2100,vocalization,retention,Distractor,e2,0.4166666666666667
2100,vocalization,retention,Target,e2,0.5833333333333334
2133,name,disambiguation,Distractor,e1,0.3516483516483517
2133,name,disambiguation,Target,e1,0.6483516483516484
2133,name,familiar,Distractor,e1,0.3816793893129771
2133,name,familiar,Target,e1,0.6183206106870229
2133,onomatopoeic,familiar,Distractor,e1,0.32727272727272727
2133,onomatopoeic,familiar,Target,e1,0.6727272727272727
2133,vocalization,disambiguation,Distractor,e1,0.3103448275862069
2133,vocalization,disambiguation,Distractor,e2,0.3511450381679389
2133,vocalization,disambiguation,Target,e1,0.6896551724137931
2133,vocalization,disambiguation,Target,e2,0.648854961832061
2133,vocalization,familiar,Distractor,e1,0.30180180180180183
2133,vocalization,familiar,Distractor,e2,0.3877551020408163
2133,vocalization,familiar,Target,e1,0.6981981981981982
2133,vocalization,familiar,Target,e2,0.6122448979591837
2133,vocalization,retention,Distractor,e2,0.4235294117647059
2133,vocalization,retention,Target,e2,0.5764705882352941
2167,name,disambiguation,Distractor,e1,0.34065934065934067
2167,name,disambiguation,Target,e1,0.6593406593406593
2167,name,familiar,Distractor,e1,0.3787878787878788
2167,name,familiar,Target,e1,0.6212121212121212
2167,onomatopoeic,familiar,Distractor,e1,0.3274336283185841
2167,onomatopoeic,familiar,Target,e1,0.672566371681416
2167,vocalization,disambiguation,Distractor,e1,0.3076923076923077
2167,vocalization,disambiguation,Distractor,e2,0.3412698412698413
2167,vocalization,disambiguation,Target,e1,0.6923076923076923
2167,vocalization,disambiguation,Target,e2,0.6587301587301587
2167,vocalization,familiar,Distractor,e1,0.2981651376146789
2167,vocalization,familiar,Distractor,e2,0.39271255060728744
2167,vocalization,familiar,Target,e1,0.7018348623853211
2167,vocalization,familiar,Target,e2,0.6072874493927125
2167,vocalization,retention,Distractor,e2,0.43373493975903615
2167,vocalization,retention,Target,e2,0.5662650602409639
2200,name,disambiguation,Distractor,e1,0.34408602150537637
2200,name,disambiguation,Target,e1,0.6559139784946236
2200,name,familiar,Distractor,e1,0.36153846153846153
2200,name,familiar,Target,e1,0.6384615384615384
2200,onomatopoeic,familiar,Distractor,e1,0.32142857142857145
2200,onomatopoeic,familiar,Target,e1,0.6785714285714286
2200,vocalization,disambiguation,Distractor,e1,0.30701754385964913
2200,vocalization,disambiguation,Distractor,e2,0.3467741935483871
2200,vocalization,disambiguation,Target,e1,0.6929824561403509
2200,vocalization,disambiguation,Target,e2,0.6532258064516129
2200,vocalization,familiar,Distractor,e1,0.3055555555555556
2200,vocalization,familiar,Distractor,e2,0.39920948616600793
2200,vocalization,familiar,Target,e1,0.6944444444444444
2200,vocalization,familiar,Target,e2,0.6007905138339921
2200,vocalization,retention,Distractor,e2,0.4146341463414634
2200,vocalization,retention,Target,e2,0.5853658536585366
2233,name,disambiguation,Distractor,e1,0.358695652173913
2233,name,disambiguation,Target,e1,0.6413043478260869
2233,name,familiar,Distractor,e1,0.359375
2233,name,familiar,Target,e1,0.640625
2233,onomatopoeic,familiar,Distractor,e1,0.32432432432432434
2233,onomatopoeic,familiar,Target,e1,0.6756756756756757
2233,vocalization,disambiguation,Distractor,e1,0.31896551724137934
2233,vocalization,disambiguation,Distractor,e2,0.35772357723577236
2233,vocalization,disambiguation,Target,e1,0.6810344827586207
2233,vocalization,disambiguation,Target,e2,0.6422764227642277
2233,vocalization,familiar,Distractor,e1,0.3023255813953488
2233,vocalization,familiar,Distractor,e2,0.391304347826087
2233,vocalization,familiar,Target,e1,0.6976744186046512
2233,vocalization,familiar,Target,e2,0.6086956521739131
2233,vocalization,retention,Distractor,e2,0.4268292682926829
2233,vocalization,retention,Target,e2,0.573170731707317
2267,name,disambiguation,Distractor,e1,0.34831460674157305
2267,name,disambiguation,Target,e1,0.651685393258427
2267,name,familiar,Distractor,e1,0.36923076923076925
2267,name,familiar,Target,e1,0.6307692307692307
2267,onomatopoeic,familiar,Distractor,e1,0.32142857142857145
2267,onomatopoeic,familiar,Target,e1,0.6785714285714286
2267,vocalization,disambiguation,Distractor,e1,0.3130434782608696
2267,vocalization,disambiguation,Distractor,e2,0.3467741935483871
2267,vocalization,disambiguation,Target,e1,0.6869565217391305
2267,vocalization,disambiguation,Target,e2,0.6532258064516129
2267,vocalization,familiar,Distractor,e1,0.3087557603686636
2267,vocalization,familiar,Distractor,e2,0.3904382470119522
2267,vocalization,familiar,Target,e1,0.6912442396313364
2267,vocalization,familiar,Target,e2,0.6095617529880478
2267,vocalization,retention,Distractor,e2,0.43209876543209874
2267,vocalization,retention,Target,e2,0.5679012345679012
2300,name,disambiguation,Distractor,e1,0.33707865168539325
2300,name,disambiguation,Target,e1,0.6629213483146067
2300,name,familiar,Distractor,e1,0.36923076923076925
2300,name,familiar,Target,e1,0.6307692307692307
2300,onomatopoeic,familiar,Distractor,e1,0.32142857142857145
2300,onomatopoeic,familiar,Target,e1,0.6785714285714286
2300,vocalization,disambiguation,Distractor,e1,0.3162393162393162
2300,vocalization,disambiguation,Distractor,e2,0.344
2300,vocalization,disambiguation,Target,e1,0.6837606837606838
2300,vocalization,disambiguation,Target,e2,0.656
2300,vocalization,familiar,Distractor,e1,0.3090909090909091
2300,vocalization,familiar,Distractor,e2,0.39357429718875503
2300,vocalization,familiar,Target,e1,0.6909090909090909
2300,vocalization,familiar,Target,e2,0.606425702811245
2300,vocalization,retention,Distractor,e2,0.4125
2300,vocalization,retention,Target,e2,0.5875
2333,name,disambiguation,Distractor,e1,0.3595505617977528
2333,name,disambiguation,Target,e1,0.6404494382022472
2333,name,familiar,Distractor,e1,0.35877862595419846
2333,name,familiar,Target,e1,0.6412213740458015
2333,onomatopoeic,familiar,Distractor,e1,0.3153153153153153
2333,onomatopoeic,familiar,Target,e1,0.6846846846846847
2333,vocalization,disambiguation,Distractor,e1,0.3162393162393162
2333,vocalization,disambiguation,Distractor,e2,0.35714285714285715
2333,vocalization,disambiguation,Target,e1,0.6837606837606838
2333,vocalization,disambiguation,Target,e2,0.6428571428571429
2333,vocalization,familiar,Distractor,e1,0.3073394495412844
2333,vocalization,familiar,Distractor,e2,0.3911290322580645
2333,vocalization,familiar,Target,e1,0.6926605504587156
2333,vocalization,familiar,Target,e2,0.6088709677419355
2333,vocalization,retention,Distractor,e2,0.43037974683544306
2333,vocalization,retention,Target,e2,0.569620253164557
2367,name,disambiguation,Distractor,e1,0.3595505617977528
2367,name,disambiguation,Target,e1,0.6404494382022472
2367,name,familiar,Distractor,e1,0.36153846153846153
2367,name,familiar,Target,e1,0.6384615384615384
2367,onomatopoeic,familiar,Distractor,e1,0.3181818181818182
2367,onomatopoeic,familiar,Target,e1,0.6818181818181818
2367,vocalization,disambiguation,Distractor,e1,0.3220338983050847
2367,vocalization,disambiguation,Distractor,e2,0.359375
2367,vocalization,disambiguation,Target,e1,0.6779661016949152
2367,vocalization,disambiguation,Target,e2,0.640625
2367,vocalization,familiar,Distractor,e1,0.3013698630136986
2367,vocalization,familiar,Distractor,e2,0.38306451612903225
2367,vocalization,familiar,Target,e1,0.6986301369863014
2367,vocalization,familiar,Target,e2,0.6169354838709677
2367,vocalization,retention,Distractor,e2,0.43902439024390244
2367,vocalization,retention,Target,e2,0.5609756097560976
2400,name,disambiguation,Distractor,e1,0.33707865168539325
2400,name,disambiguation,Target,e1,0.6629213483146067
2400,name,familiar,Distractor,e1,0.3643410852713178
2400,name,familiar,Target,e1,0.6356589147286822
2400,onomatopoeic,familiar,Distractor,e1,0.3181818181818182
2400,onomatopoeic,familiar,Target,e1,0.6818181818181818
2400,vocalization,disambiguation,Distractor,e1,0.325
2400,vocalization,disambiguation,Distractor,e2,0.36507936507936506
2400,vocalization,disambiguation,Target,e1,0.675
2400,vocalization,disambiguation,Target,e2,0.6349206349206349
2400,vocalization,familiar,Distractor,e1,0.3073394495412844
2400,vocalization,familiar,Distractor,e2,0.3925619834710744
2400,vocalization,familiar,Target,e1,0.6926605504587156
2400,vocalization,familiar,Target,e2,0.6074380165289256
2400,vocalization,retention,Distractor,e2,0.45
2400,vocalization,retention,Target,e2,0.55
2433,name,disambiguation,Distractor,e1,0.32967032967032966
2433,name,disambiguation,Target,e1,0.6703296703296703
2433,name,familiar,Distractor,e1,0.359375
2433,name,familiar,Target,e1,0.640625
2433,onomatopoeic,familiar,Distractor,e1,0.32142857142857145
2433,onomatopoeic,familiar,Target,e1,0.6785714285714286
2433,vocalization,disambiguation,Distractor,e1,0.3247863247863248
2433,vocalization,disambiguation,Distractor,e2,0.36
2433,vocalization,disambiguation,Target,e1,0.6752136752136753
2433,vocalization,disambiguation,Target,e2,0.64
2433,vocalization,familiar,Distractor,e1,0.31627906976744186
2433,vocalization,familiar,Distractor,e2,0.40082644628099173
2433,vocalization,familiar,Target,e1,0.6837209302325581
2433,vocalization,familiar,Target,e2,0.5991735537190083
2433,vocalization,retention,Distractor,e2,0.45
2433,vocalization,retention,Target,e2,0.55
2467,name,disambiguation,Distractor,e1,0.3333333333333333
2467,name,disambiguation,Target,e1,0.6666666666666666
2467,name,familiar,Distractor,e1,0.3543307086614173
2467,name,familiar,Target,e1,0.6456692913385826
2467,onomatopoeic,familiar,Distractor,e1,0.3153153153153153
2467,onomatopoeic,familiar,Target,e1,0.6846846846846847
2467,vocalization,disambiguation,Distractor,e1,0.3217391304347826
2467,vocalization,disambiguation,Distractor,e2,0.36507936507936506
2467,vocalization,disambiguation,Target,e1,0.6782608695652174
2467,vocalization,disambiguation,Target,e2,0.6349206349206349
2467,vocalization,familiar,Distractor,e1,0.31797235023041476
2467,vocalization,familiar,Distractor,e2,0.4
2467,vocalization,familiar,Target,e1,0.6820276497695853
2467,vocalization,familiar,Target,e2,0.6
2467,vocalization,retention,Distractor,e2,0.43209876543209874
2467,vocalization,retention,Target,e2,0.5679012345679012
2500,name,disambiguation,Distractor,e1,0.3333333333333333
2500,name,disambiguation,Target,e1,0.6666666666666666
2500,name,familiar,Distractor,e1,0.36
2500,name,familiar,Target,e1,0.64
2500,onomatopoeic,familiar,Distractor,e1,0.3090909090909091
2500,onomatopoeic,familiar,Target,e1,0.6909090909090909
2500,vocalization,disambiguation,Distractor,e1,0.3217391304347826
2500,vocalization,disambiguation,Distractor,e2,0.3671875
2500,vocalization,disambiguation,Target,e1,0.6782608695652174
2500,vocalization,disambiguation,Target,e2,0.6328125
2500,vocalization,familiar,Distractor,e1,0.31797235023041476
2500,vocalization,familiar,Distractor,e2,0.4103585657370518
2500,vocalization,familiar,Target,e1,0.6820276497695853
2500,vocalization,familiar,Target,e2,0.5896414342629482
2500,vocalization,retention,Distractor,e2,0.425
2500,vocalization,retention,Target,e2,0.575
2533,name,disambiguation,Distractor,e1,0.33695652173913043
2533,name,disambiguation,Target,e1,0.6630434782608695
2533,name,familiar,Distractor,e1,0.34959349593495936
2533,name,familiar,Target,e1,0.6504065040650406
2533,onomatopoeic,familiar,Distractor,e1,0.32407407407407407
2533,onomatopoeic,familiar,Target,e1,0.6759259259259259
2533,vocalization,disambiguation,Distractor,e1,0.32142857142857145
2533,vocalization,disambiguation,Distractor,e2,0.3643410852713178
2533,vocalization,disambiguation,Target,e1,0.6785714285714286
2533,vocalization,disambiguation,Target,e2,0.6356589147286822
2533,vocalization,familiar,Distractor,e1,0.3181818181818182
2533,vocalization,familiar,Distractor,e2,0.41106719367588934
2533,vocalization,familiar,Target,e1,0.6818181818181818
2533,vocalization,familiar,Target,e2,0.5889328063241107
2533,vocalization,retention,Distractor,e2,0.4444444444444444
2533,vocalization,retention,Target,e2,0.5555555555555556
2567,name,disambiguation,Distractor,e1,0.3333333333333333
2567,name,disambiguation,Target,e1,0.6666666666666666
2567,name,familiar,Distractor,e1,0.34959349593495936
2567,name,familiar,Target,e1,0.6504065040650406
2567,onomatopoeic,familiar,Distractor,e1,0.3177570093457944
2567,onomatopoeic,familiar,Target,e1,0.6822429906542056
2567,vocalization,disambiguation,Distractor,e1,0.32727272727272727
2567,vocalization,disambiguation,Distractor,e2,0.3769230769230769
2567,vocalization,disambiguation,Target,e1,0.6727272727272727
2567,vocalization,disambiguation,Target,e2,0.6230769230769231
2567,vocalization,familiar,Distractor,e1,0.3177570093457944
2567,vocalization,familiar,Distractor,e2,0.4196078431372549
2567,vocalization,familiar,Target,e1,0.6822429906542056
2567,vocalization,familiar,Target,e2,0.5803921568627451
2567,vocalization,retention,Distractor,e2,0.4375
2567,vocalization,retention,Target,e2,0.5625
2600,name,disambiguation,Distractor,e1,0.3368421052631579
2600,name,disambiguation,Target,e1,0.6631578947368421
2600,name,familiar,Distractor,e1,0.344
2600,name,familiar,Target,e1,0.656
2600,onomatopoeic,familiar,Distractor,e1,0.3148148148148148
2600,onomatopoeic,familiar,Target,e1,0.6851851851851852
2600,vocalization,disambiguation,Distractor,e1,0.32727272727272727
2600,vocalization,disambiguation,Distractor,e2,0.3769230769230769
2600,vocalization,disambiguation,Target,e1,0.6727272727272727
2600,vocalization,disambiguation,Target,e2,0.6230769230769231
2600,vocalization,familiar,Distractor,e1,0.3192488262910798
2600,vocalization,familiar,Distractor,e2,0.4087301587301587
2600,vocalization,familiar,Target,e1,0.6807511737089202
2600,vocalization,familiar,Target,e2,0.5912698412698413
2600,vocalization,retention,Distractor,e2,0.4430379746835443
2600,vocalization,retention,Target,e2,0.5569620253164557
2633,name,disambiguation,Distractor,e1,0.3368421052631579
2633,name,disambiguation,Target,e1,0.6631578947368421
2633,name,familiar,Distractor,e1,0.3387096774193548
2633,name,familiar,Target,e1,0.6612903225806451
2633,onomatopoeic,familiar,Distractor,e1,0.3148148148148148
2633,onomatopoeic,familiar,Target,e1,0.6851851851851852
2633,vocalization,disambiguation,Distractor,e1,0.34545454545454546
2633,vocalization,disambiguation,Distractor,e2,0.375
2633,vocalization,disambiguation,Target,e1,0.6545454545454545
2633,vocalization,disambiguation,Target,e2,0.625
2633,vocalization,familiar,Distractor,e1,0.323943661971831
2633,vocalization,familiar,Distractor,e2,0.42
2633,vocalization,familiar,Target,e1,0.676056338028169
2633,vocalization,familiar,Target,e2,0.58
2633,vocalization,retention,Distractor,e2,0.4375
2633,vocalization,retention,Target,e2,0.5625
2667,name,disambiguation,Distractor,e1,0.33695652173913043
2667,name,disambiguation,Target,e1,0.6630434782608695
2667,name,familiar,Distractor,e1,0.3333333333333333
2667,name,familiar,Target,e1,0.6666666666666666
2667,onomatopoeic,familiar,Distractor,e1,0.3211009174311927
2667,onomatopoeic,familiar,Target,e1,0.6788990825688074
2667,vocalization,disambiguation,Distractor,e1,0.35135135135135137
2667,vocalization,disambiguation,Distractor,e2,0.3923076923076923
2667,vocalization,disambiguation,Target,e1,0.6486486486486487
2667,vocalization,disambiguation,Target,e2,0.6076923076923076
2667,vocalization,familiar,Distractor,e1,0.3222748815165877
2667,vocalization,familiar,Distractor,e2,0.4186991869918699
2667,vocalization,familiar,Target,e1,0.6777251184834123
2667,vocalization,familiar,Target,e2,0.5813008130081301
2667,vocalization,retention,Distractor,e2,0.43037974683544306
2667,vocalization,retention,Target,e2,0.569620253164557
2700,name,disambiguation,Distractor,e1,0.33695652173913043
2700,name,disambiguation,Target,e1,0.6630434782608695
2700,name,familiar,Distractor,e1,0.328
2700,name,familiar,Target,e1,0.672
2700,onomatopoeic,familiar,Distractor,e1,0.3090909090909091
2700,onomatopoeic,familiar,Target,e1,0.6909090909090909
2700,vocalization,disambiguation,Distractor,e1,0.34545454545454546
2700,vocalization,disambiguation,Distractor,e2,0.3953488372093023
2700,vocalization,disambiguation,Target,e1,0.6545454545454545
2700,vocalization,disambiguation,Target,e2,0.6046511627906976
2700,vocalization,familiar,Distractor,e1,0.3157894736842105
2700,vocalization,familiar,Distractor,e2,0.42083333333333334
2700,vocalization,familiar,Target,e1,0.6842105263157895
2700,vocalization,familiar,Target,e2,0.5791666666666667
2700,vocalization,retention,Distractor,e2,0.425
2700,vocalization,retention,Target,e2,0.575
2733,name,disambiguation,Distractor,e1,0.3333333333333333
2733,name,disambiguation,Target,e1,0.6666666666666666
2733,name,familiar,Distractor,e1,0.31746031746031744
2733,name,familiar,Target,e1,0.6825396825396826
2733,onomatopoeic,familiar,Distractor,e1,0.3119266055045872
2733,onomatopoeic,familiar,Target,e1,0.6880733944954128
2733,vocalization,disambiguation,Distractor,e1,0.34545454545454546
2733,vocalization,disambiguation,Distractor,e2,0.4015151515151515
2733,vocalization,disambiguation,Target,e1,0.6545454545454545
2733,vocalization,disambiguation,Target,e2,0.5984848484848485
2733,vocalization,familiar,Distractor,e1,0.3253588516746411
2733,vocalization,familiar,Distractor,e2,0.425
2733,vocalization,familiar,Target,e1,0.6746411483253588
2733,vocalization,familiar,Target,e2,0.575
2733,vocalization,retention,Distractor,e2,0.41975308641975306
2733,vocalization,retention,Target,e2,0.5802469135802469
2767,name,disambiguation,Distractor,e1,0.33695652173913043
2767,name,disambiguation,Target,e1,0.6630434782608695
2767,name,familiar,Distractor,e1,0.31496062992125984
2767,name,familiar,Target,e1,0.6850393700787402
2767,onomatopoeic,familiar,Distractor,e1,0.3119266055045872
2767,onomatopoeic,familiar,Target,e1,0.6880733944954128
2767,vocalization,disambiguation,Distractor,e1,0.35135135135135137
2767,vocalization,disambiguation,Distractor,e2,0.3828125
2767,vocalization,disambiguation,Target,e1,0.6486486486486487
2767,vocalization,disambiguation,Target,e2,0.6171875
2767,vocalization,familiar,Distractor,e1,0.32524271844660196
2767,vocalization,familiar,Distractor,e2,0.4219409282700422
2767,vocalization,familiar,Target,e1,0.6747572815533981
2767,vocalization,familiar,Target,e2,0.5780590717299579
2767,vocalization,retention,Distractor,e2,0.4074074074074074
2767,vocalization,retention,Target,e2,0.5925925925925926
2800,name,disambiguation,Distractor,e1,0.3473684210526316
2800,name,disambiguation,Target,e1,0.6526315789473685
2800,name,familiar,Distractor,e1,0.31746031746031744
2800,name,familiar,Target,e1,0.6825396825396826
2800,onomatopoeic,familiar,Distractor,e1,0.3148148148148148
2800,onomatopoeic,familiar,Target,e1,0.6851851851851852
2800,vocalization,disambiguation,Distractor,e1,0.3482142857142857
2800,vocalization,disambiguation,Distractor,e2,0.3875968992248062
2800,vocalization,disambiguation,Target,e1,0.6517857142857143
2800,vocalization,disambiguation,Target,e2,0.6124031007751938
2800,vocalization,familiar,Distractor,e1,0.32367149758454106
2800,vocalization,familiar,Distractor,e2,0.4291845493562232
2800,vocalization,familiar,Target,e1,0.6763285024154589
2800,vocalization,familiar,Target,e2,0.5708154506437768
2800,vocalization,retention,Distractor,e2,0.41975308641975306
2800,vocalization,retention,Target,e2,0.5802469135802469
2833,name,disambiguation,Distractor,e1,0.34408602150537637
2833,name,disambiguation,Target,e1,0.6559139784946236
2833,name,familiar,Distractor,e1,0.319672131147541
2833,name,familiar,Target,e1,0.680327868852459
2833,onomatopoeic,familiar,Distractor,e1,0.3119266055045872
2833,onomatopoeic,familiar,Target,e1,0.6880733944954128
2833,vocalization,disambiguation,Distractor,e1,0.3684210526315789
2833,vocalization,disambiguation,Distractor,e2,0.3858267716535433
2833,vocalization,disambiguation,Target,e1,0.631578947368421
2833,vocalization,disambiguation,Target,e2,0.6141732283464567
2833,vocalization,familiar,Distractor,e1,0.3121951219512195
2833,vocalization,familiar,Distractor,e2,0.4298245614035088
2833,vocalization,familiar,Target,e1,0.6878048780487804
2833,vocalization,familiar,Target,e2,0.5701754385964912
2833,vocalization,retention,Distractor,e2,0.4146341463414634
2833,vocalization,retention,Target,e2,0.5853658536585366
2867,name,disambiguation,Distractor,e1,0.34065934065934067
2867,name,disambiguation,Target,e1,0.6593406593406593
2867,name,familiar,Distractor,e1,0.319672131147541
2867,name,familiar,Target,e1,0.680327868852459
2867,onomatopoeic,familiar,Distractor,e1,0.3142857142857143
2867,onomatopoeic,familiar,Target,e1,0.6857142857142857
2867,vocalization,disambiguation,Distractor,e1,0.35714285714285715
2867,vocalization,disambiguation,Distractor,e2,0.3769230769230769
2867,vocalization,disambiguation,Target,e1,0.6428571428571429
2867,vocalization,disambiguation,Target,e2,0.6230769230769231
2867,vocalization,familiar,Distractor,e1,0.3217821782178218
2867,vocalization,familiar,Distractor,e2,0.43231441048034935
2867,vocalization,familiar,Target,e1,0.6782178217821783
2867,vocalization,familiar,Target,e2,0.5676855895196506
2867,vocalization,retention,Distractor,e2,0.41975308641975306
2867,vocalization,retention,Target,e2,0.5802469135802469
2900,name,disambiguation,Distractor,e1,0.3181818181818182
2900,name,disambiguation,Target,e1,0.6818181818181818
2900,name,familiar,Distractor,e1,0.3114754098360656
2900,name,familiar,Target,e1,0.6885245901639344
2900,onomatopoeic,familiar,Distractor,e1,0.3238095238095238
2900,onomatopoeic,familiar,Target,e1,0.6761904761904762
2900,vocalization,disambiguation,Distractor,e1,0.35135135135135137
2900,vocalization,disambiguation,Distractor,e2,0.37209302325581395
2900,vocalization,disambiguation,Target,e1,0.6486486486486487
2900,vocalization,disambiguation,Target,e2,0.627906976744186
2900,vocalization,familiar,Distractor,e1,0.31527093596059114
2900,vocalization,familiar,Distractor,e2,0.43722943722943725
2900,vocalization,familiar,Target,e1,0.6847290640394089
2900,vocalization,familiar,Target,e2,0.5627705627705628
2900,vocalization,retention,Distractor,e2,0.4125
2900,vocalization,retention,Target,e2,0.5875
2933,name,disambiguation,Distractor,e1,0.3103448275862069
2933,name,disambiguation,Target,e1,0.6896551724137931
2933,name,familiar,Distractor,e1,0.319672131147541
2933,name,familiar,Target,e1,0.680327868852459
2933,onomatopoeic,familiar,Distractor,e1,0.32075471698113206
2933,onomatopoeic,familiar,Target,e1,0.6792452830188679
2933,vocalization,disambiguation,Distractor,e1,0.3577981651376147
2933,vocalization,disambiguation,Distractor,e2,0.36507936507936506
2933,vocalization,disambiguation,Target,e1,0.6422018348623854
2933,vocalization,disambiguation,Target,e2,0.6349206349206349
2933,vocalization,familiar,Distractor,e1,0.3121951219512195
2933,vocalization,familiar,Distractor,e2,0.4353448275862069
2933,vocalization,familiar,Target,e1,0.6878048780487804
2933,vocalization,familiar,Target,e2,0.5646551724137931
2933,vocalization,retention,Distractor,e2,0.4125
2933,vocalization,retention,Target,e2,0.5875
2967,name,disambiguation,Distractor,e1,0.3103448275862069
2967,name,disambiguation,Target,e1,0.6896551724137931
2967,name,familiar,Distractor,e1,0.31896551724137934
2967,name,familiar,Target,e1,0.6810344827586207
2967,onomatopoeic,familiar,Distractor,e1,0.330188679245283
2967,onomatopoeic,familiar,Target,e1,0.6698113207547169
2967,vocalization,disambiguation,Distractor,e1,0.36607142857142855
2967,vocalization,disambiguation,Distractor,e2,0.368
2967,vocalization,disambiguation,Target,e1,0.6339285714285714
2967,vocalization,disambiguation,Target,e2,0.632
2967,vocalization,familiar,Distractor,e1,0.3121951219512195
2967,vocalization,familiar,Distractor,e2,0.4279661016949153
2967,vocalization,familiar,Target,e1,0.6878048780487804
2967,vocalization,familiar,Target,e2,0.5720338983050848
2967,vocalization,retention,Distractor,e2,0.4268292682926829
2967,vocalization,retention,Target,e2,0.573170731707317
3e3,name,disambiguation,Distractor,e1,0.30337078651685395
3e3,name,disambiguation,Target,e1,0.6966292134831461
3e3,name,familiar,Distractor,e1,0.3217391304347826
3e3,name,familiar,Target,e1,0.6782608695652174
3e3,onomatopoeic,familiar,Distractor,e1,0.33653846153846156
3e3,onomatopoeic,familiar,Target,e1,0.6634615384615384
3e3,vocalization,disambiguation,Distractor,e1,0.35714285714285715
3e3,vocalization,disambiguation,Distractor,e2,0.35537190082644626
3e3,vocalization,disambiguation,Target,e1,0.6428571428571429
3e3,vocalization,disambiguation,Target,e2,0.6446280991735537
3e3,vocalization,familiar,Distractor,e1,0.31862745098039214
3e3,vocalization,familiar,Distractor,e2,0.43103448275862066
3e3,vocalization,familiar,Target,e1,0.6813725490196079
3e3,vocalization,familiar,Target,e2,0.5689655172413793
3e3,vocalization,retention,Distractor,e2,0.41975308641975306
3e3,vocalization,retention,Target,e2,0.5802469135802469
3033,name,disambiguation,Distractor,e1,0.3103448275862069
3033,name,disambiguation,Target,e1,0.6896551724137931
3033,name,familiar,Distractor,e1,0.3391304347826087
3033,name,familiar,Target,e1,0.6608695652173913
3033,onomatopoeic,familiar,Distractor,e1,0.34
3033,onomatopoeic,familiar,Target,e1,0.66
3033,vocalization,disambiguation,Distractor,e1,0.36283185840707965
3033,vocalization,disambiguation,Distractor,e2,0.36
3033,vocalization,disambiguation,Target,e1,0.6371681415929203
3033,vocalization,disambiguation,Target,e2,0.64
3033,vocalization,familiar,Distractor,e1,0.31840796019900497
3033,vocalization,familiar,Distractor,e2,0.4334763948497854
3033,vocalization,familiar,Target,e1,0.681592039800995
3033,vocalization,familiar,Target,e2,0.5665236051502146
3033,vocalization,retention,Distractor,e2,0.40963855421686746
3033,vocalization,retention,Target,e2,0.5903614457831325
3067,name,disambiguation,Distractor,e1,0.3218390804597701
3067,name,disambiguation,Target,e1,0.6781609195402298
3067,name,familiar,Distractor,e1,0.3391304347826087
3067,name,familiar,Target,e1,0.6608695652173913
3067,onomatopoeic,familiar,Distractor,e1,0.35
3067,onomatopoeic,familiar,Target,e1,0.65
3067,vocalization,disambiguation,Distractor,e1,0.35714285714285715
3067,vocalization,disambiguation,Distractor,e2,0.36507936507936506
3067,vocalization,disambiguation,Target,e1,0.6428571428571429
3067,vocalization,disambiguation,Target,e2,0.6349206349206349
3067,vocalization,familiar,Distractor,e1,0.31
3067,vocalization,familiar,Distractor,e2,0.4279661016949153
3067,vocalization,familiar,Target,e1,0.69
3067,vocalization,familiar,Target,e2,0.5720338983050848
3067,vocalization,retention,Distractor,e2,0.4024390243902439
3067,vocalization,retention,Target,e2,0.5975609756097561
3100,name,disambiguation,Distractor,e1,0.32558139534883723
3100,name,disambiguation,Target,e1,0.6744186046511628
3100,name,familiar,Distractor,e1,0.3392857142857143
3100,name,familiar,Target,e1,0.6607142857142857
3100,onomatopoeic,familiar,Distractor,e1,0.3469387755102041
3100,onomatopoeic,familiar,Target,e1,0.6530612244897959
3100,vocalization,disambiguation,Distractor,e1,0.35714285714285715
3100,vocalization,disambiguation,Distractor,e2,0.36220472440944884
3100,vocalization,disambiguation,Target,e1,0.6428571428571429
3100,vocalization,disambiguation,Target,e2,0.6377952755905512
3100,vocalization,familiar,Distractor,e1,0.3147208121827411
3100,vocalization,familiar,Distractor,e2,0.4345991561181435
3100,vocalization,familiar,Target,e1,0.6852791878172588
3100,vocalization,familiar,Target,e2,0.5654008438818565
3100,vocalization,retention,Distractor,e2,0.3902439024390244
3100,vocalization,retention,Target,e2,0.6097560975609756
3133,name,disambiguation,Distractor,e1,0.3372093023255814
3133,name,disambiguation,Target,e1,0.6627906976744186
3133,name,familiar,Distractor,e1,0.35964912280701755
3133,name,familiar,Target,e1,0.6403508771929824
3133,onomatopoeic,familiar,Distractor,e1,0.3402061855670103
3133,onomatopoeic,familiar,Target,e1,0.6597938144329897
3133,vocalization,disambiguation,Distractor,e1,0.36283185840707965
3133,vocalization,disambiguation,Distractor,e2,0.3515625
3133,vocalization,disambiguation,Target,e1,0.6371681415929203
3133,vocalization,disambiguation,Target,e2,0.6484375
