Sub.Num,Time.ms,cue_type,trial_type,value_cat,experiment,m_prop_looking
7462,3900,vocalization,familiar,Distractor,experiment_1,0.1
7462,3900,vocalization,familiar,Target,experiment_1,0.9
7462,3933,name,familiar,Distractor,experiment_1,0
7462,3933,name,familiar,Target,experiment_1,1
7462,3933,onomatopoeic,familiar,Distractor,experiment_1,0
7462,3933,onomatopoeic,familiar,Target,experiment_1,1
7462,3933,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,3933,vocalization,disambiguation,Target,experiment_1,0.8
7462,3933,vocalization,familiar,Distractor,experiment_1,0.1
7462,3933,vocalization,familiar,Target,experiment_1,0.9
7462,3967,name,familiar,Distractor,experiment_1,0
7462,3967,name,familiar,Target,experiment_1,1
7462,3967,onomatopoeic,familiar,Distractor,experiment_1,0
7462,3967,onomatopoeic,familiar,Target,experiment_1,1
7462,3967,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,3967,vocalization,disambiguation,Target,experiment_1,0.8
7462,3967,vocalization,familiar,Distractor,experiment_1,0.1
7462,3967,vocalization,familiar,Target,experiment_1,0.9
7462,4e3,name,familiar,Distractor,experiment_1,0
7462,4e3,name,familiar,Target,experiment_1,1
7462,4e3,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4e3,onomatopoeic,familiar,Target,experiment_1,1
7462,4e3,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4e3,vocalization,disambiguation,Target,experiment_1,0.8
7462,4e3,vocalization,familiar,Distractor,experiment_1,0.1
7462,4e3,vocalization,familiar,Target,experiment_1,0.9
7462,4033,name,familiar,Distractor,experiment_1,0
7462,4033,name,familiar,Target,experiment_1,1
7462,4033,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4033,onomatopoeic,familiar,Target,experiment_1,1
7462,4033,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4033,vocalization,disambiguation,Target,experiment_1,0.8
7462,4033,vocalization,familiar,Distractor,experiment_1,0.1
7462,4033,vocalization,familiar,Target,experiment_1,0.9
7462,4067,name,familiar,Distractor,experiment_1,0
7462,4067,name,familiar,Target,experiment_1,1
7462,4067,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4067,onomatopoeic,familiar,Target,experiment_1,1
7462,4067,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4067,vocalization,disambiguation,Target,experiment_1,0.8
7462,4067,vocalization,familiar,Distractor,experiment_1,0.1
7462,4067,vocalization,familiar,Target,experiment_1,0.9
7462,4100,name,familiar,Distractor,experiment_1,0
7462,4100,name,familiar,Target,experiment_1,1
7462,4100,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4100,onomatopoeic,familiar,Target,experiment_1,1
7462,4100,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4100,vocalization,disambiguation,Target,experiment_1,0.8
7462,4100,vocalization,familiar,Distractor,experiment_1,0.1
7462,4100,vocalization,familiar,Target,experiment_1,0.9
7462,4133,name,familiar,Distractor,experiment_1,0
7462,4133,name,familiar,Target,experiment_1,1
7462,4133,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4133,onomatopoeic,familiar,Target,experiment_1,1
7462,4133,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4133,vocalization,disambiguation,Target,experiment_1,0.8
7462,4133,vocalization,familiar,Distractor,experiment_1,0.1
7462,4133,vocalization,familiar,Target,experiment_1,0.9
7462,4167,name,familiar,Distractor,experiment_1,0
7462,4167,name,familiar,Target,experiment_1,1
7462,4167,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4167,onomatopoeic,familiar,Target,experiment_1,1
7462,4167,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4167,vocalization,disambiguation,Target,experiment_1,0.8
7462,4167,vocalization,familiar,Distractor,experiment_1,0.1
7462,4167,vocalization,familiar,Target,experiment_1,0.9
7462,4200,name,familiar,Distractor,experiment_1,0
7462,4200,name,familiar,Target,experiment_1,1
7462,4200,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4200,onomatopoeic,familiar,Target,experiment_1,1
7462,4200,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4200,vocalization,disambiguation,Target,experiment_1,0.8
7462,4200,vocalization,familiar,Distractor,experiment_1,0.1
7462,4200,vocalization,familiar,Target,experiment_1,0.9
7462,4233,name,familiar,Distractor,experiment_1,0
7462,4233,name,familiar,Target,experiment_1,1
7462,4233,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4233,onomatopoeic,familiar,Target,experiment_1,1
7462,4233,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4233,vocalization,disambiguation,Target,experiment_1,0.8
7462,4233,vocalization,familiar,Distractor,experiment_1,0.1
7462,4233,vocalization,familiar,Target,experiment_1,0.9
7462,4267,name,familiar,Distractor,experiment_1,0
7462,4267,name,familiar,Target,experiment_1,1
7462,4267,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4267,onomatopoeic,familiar,Target,experiment_1,1
7462,4267,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4267,vocalization,disambiguation,Target,experiment_1,0.8
7462,4267,vocalization,familiar,Distractor,experiment_1,0.1
7462,4267,vocalization,familiar,Target,experiment_1,0.9
7462,4300,name,familiar,Distractor,experiment_1,0
7462,4300,name,familiar,Target,experiment_1,1
7462,4300,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4300,onomatopoeic,familiar,Target,experiment_1,1
7462,4300,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4300,vocalization,disambiguation,Target,experiment_1,0.8
7462,4300,vocalization,familiar,Distractor,experiment_1,0.1
7462,4300,vocalization,familiar,Target,experiment_1,0.9
7462,4333,onomatopoeic,familiar,Distractor,experiment_1,0.5
7462,4333,onomatopoeic,familiar,Target,experiment_1,0.5
7462,4333,vocalization,disambiguation,Distractor,experiment_1,0.2
7462,4333,vocalization,disambiguation,Target,experiment_1,0.8
7462,4333,vocalization,familiar,Distractor,experiment_1,0.1
7462,4333,vocalization,familiar,Target,experiment_1,0.9
7462,4367,onomatopoeic,familiar,Distractor,experiment_1,0
7462,4367,onomatopoeic,familiar,Target,experiment_1,1
7462,4367,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4367,vocalization,disambiguation,Target,experiment_1,0.75
7462,4367,vocalization,familiar,Distractor,experiment_1,0.1
7462,4367,vocalization,familiar,Target,experiment_1,0.9
7462,4400,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4400,vocalization,disambiguation,Target,experiment_1,0.75
7462,4400,vocalization,familiar,Distractor,experiment_1,0
7462,4400,vocalization,familiar,Target,experiment_1,1
7462,4433,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4433,vocalization,disambiguation,Target,experiment_1,0.75
7462,4433,vocalization,familiar,Distractor,experiment_1,0
7462,4433,vocalization,familiar,Target,experiment_1,1
7462,4467,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4467,vocalization,disambiguation,Target,experiment_1,0.75
7462,4467,vocalization,familiar,Distractor,experiment_1,0
7462,4467,vocalization,familiar,Target,experiment_1,1
7462,4500,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4500,vocalization,disambiguation,Target,experiment_1,0.75
7462,4500,vocalization,familiar,Distractor,experiment_1,0
7462,4500,vocalization,familiar,Target,experiment_1,1
7462,4533,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4533,vocalization,disambiguation,Target,experiment_1,0.75
7462,4533,vocalization,familiar,Distractor,experiment_1,0
7462,4533,vocalization,familiar,Target,experiment_1,1
7462,4567,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4567,vocalization,disambiguation,Target,experiment_1,0.75
7462,4567,vocalization,familiar,Distractor,experiment_1,0
7462,4567,vocalization,familiar,Target,experiment_1,1
7462,4600,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4600,vocalization,disambiguation,Target,experiment_1,0.75
7462,4600,vocalization,familiar,Distractor,experiment_1,0.1
7462,4600,vocalization,familiar,Target,experiment_1,0.9
7462,4633,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4633,vocalization,disambiguation,Target,experiment_1,0.75
7462,4633,vocalization,familiar,Distractor,experiment_1,0.1
7462,4633,vocalization,familiar,Target,experiment_1,0.9
7462,4667,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4667,vocalization,disambiguation,Target,experiment_1,0.75
7462,4667,vocalization,familiar,Distractor,experiment_1,0.1
7462,4667,vocalization,familiar,Target,experiment_1,0.9
7462,4700,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4700,vocalization,disambiguation,Target,experiment_1,0.75
7462,4700,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4700,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4733,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4733,vocalization,disambiguation,Target,experiment_1,0.75
7462,4733,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4733,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4767,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4767,vocalization,disambiguation,Target,experiment_1,0.75
7462,4767,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4767,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4800,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4800,vocalization,disambiguation,Target,experiment_1,0.75
7462,4800,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4800,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4833,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4833,vocalization,disambiguation,Target,experiment_1,0.75
7462,4833,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4833,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4867,vocalization,disambiguation,Distractor,experiment_1,0.25
7462,4867,vocalization,disambiguation,Target,experiment_1,0.75
7462,4867,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4867,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4900,vocalization,disambiguation,Distractor,experiment_1,0.3333333333333333
7462,4900,vocalization,disambiguation,Target,experiment_1,0.6666666666666666
7462,4900,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4900,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4933,vocalization,disambiguation,Distractor,experiment_1,0.3333333333333333
7462,4933,vocalization,disambiguation,Target,experiment_1,0.6666666666666666
7462,4933,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4933,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,4967,vocalization,disambiguation,Distractor,experiment_1,0.3333333333333333
7462,4967,vocalization,disambiguation,Target,experiment_1,0.6666666666666666
7462,4967,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,4967,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,5e3,vocalization,disambiguation,Distractor,experiment_1,0.5
7462,5e3,vocalization,disambiguation,Target,experiment_1,0.5
7462,5e3,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,5e3,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,5033,vocalization,disambiguation,Distractor,experiment_1,0.5
7462,5033,vocalization,disambiguation,Target,experiment_1,0.5
7462,5033,vocalization,familiar,Distractor,experiment_1,0.1111111111111111
7462,5033,vocalization,familiar,Target,experiment_1,0.8888888888888888
7462,5067,vocalization,disambiguation,Distractor,experiment_1,0.5
7462,5067,vocalization,disambiguation,Target,experiment_1,0.5
7462,5067,vocalization,familiar,Distractor,experiment_1,0.125
7462,5067,vocalization,familiar,Target,experiment_1,0.875
7462,5100,vocalization,disambiguation,Distractor,experiment_1,0.6666666666666666
7462,5100,vocalization,disambiguation,Target,experiment_1,0.3333333333333333
7462,5100,vocalization,familiar,Distractor,experiment_1,0.16666666666666666
7462,5100,vocalization,familiar,Target,experiment_1,0.8333333333333334
7462,5133,vocalization,familiar,Distractor,experiment_1,0
7462,5133,vocalization,familiar,Target,experiment_1,1
7471,0,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,0,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,0,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,0,name,familiar,Target,experiment_1,0.42857142857142855
7471,0,onomatopoeic,familiar,Distractor,experiment_1,0.5714285714285714
7471,0,onomatopoeic,familiar,Target,experiment_1,0.42857142857142855
7471,0,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,0,vocalization,disambiguation,Target,experiment_1,0.2
7471,0,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,0,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,33,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,33,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,33,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,33,name,familiar,Target,experiment_1,0.42857142857142855
7471,33,onomatopoeic,familiar,Distractor,experiment_1,0.5
7471,33,onomatopoeic,familiar,Target,experiment_1,0.5
7471,33,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,33,vocalization,disambiguation,Target,experiment_1,0.2
7471,33,vocalization,familiar,Distractor,experiment_1,0.4375
7471,33,vocalization,familiar,Target,experiment_1,0.5625
7471,67,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,67,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,67,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,67,name,familiar,Target,experiment_1,0.42857142857142855
7471,67,onomatopoeic,familiar,Distractor,experiment_1,0.5
7471,67,onomatopoeic,familiar,Target,experiment_1,0.5
7471,67,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,67,vocalization,disambiguation,Target,experiment_1,0.2
7471,67,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,67,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,100,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,100,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,100,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,100,name,familiar,Target,experiment_1,0.42857142857142855
7471,100,onomatopoeic,familiar,Distractor,experiment_1,0.5
7471,100,onomatopoeic,familiar,Target,experiment_1,0.5
7471,100,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,100,vocalization,disambiguation,Target,experiment_1,0.2
7471,100,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,100,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,133,name,disambiguation,Distractor,experiment_1,0.25
7471,133,name,disambiguation,Target,experiment_1,0.75
7471,133,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,133,name,familiar,Target,experiment_1,0.42857142857142855
7471,133,onomatopoeic,familiar,Distractor,experiment_1,0.5
7471,133,onomatopoeic,familiar,Target,experiment_1,0.5
7471,133,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,133,vocalization,disambiguation,Target,experiment_1,0.2
7471,133,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,133,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,167,name,disambiguation,Distractor,experiment_1,0.2
7471,167,name,disambiguation,Target,experiment_1,0.8
7471,167,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,167,name,familiar,Target,experiment_1,0.42857142857142855
7471,167,onomatopoeic,familiar,Distractor,experiment_1,0.4
7471,167,onomatopoeic,familiar,Target,experiment_1,0.6
7471,167,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,167,vocalization,disambiguation,Target,experiment_1,0.2
7471,167,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,167,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,200,name,disambiguation,Distractor,experiment_1,0.2
7471,200,name,disambiguation,Target,experiment_1,0.8
7471,200,name,familiar,Distractor,experiment_1,0.5714285714285714
7471,200,name,familiar,Target,experiment_1,0.42857142857142855
7471,200,onomatopoeic,familiar,Distractor,experiment_1,0.4
7471,200,onomatopoeic,familiar,Target,experiment_1,0.6
7471,200,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,200,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,200,vocalization,familiar,Distractor,experiment_1,0.5
7471,200,vocalization,familiar,Target,experiment_1,0.5
7471,233,name,disambiguation,Distractor,experiment_1,0.2
7471,233,name,disambiguation,Target,experiment_1,0.8
7471,233,name,familiar,Distractor,experiment_1,0.5
7471,233,name,familiar,Target,experiment_1,0.5
7471,233,onomatopoeic,familiar,Distractor,experiment_1,0.4
7471,233,onomatopoeic,familiar,Target,experiment_1,0.6
7471,233,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,233,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,233,vocalization,familiar,Distractor,experiment_1,0.5
7471,233,vocalization,familiar,Target,experiment_1,0.5
7471,267,name,disambiguation,Distractor,experiment_1,0.2
7471,267,name,disambiguation,Target,experiment_1,0.8
7471,267,name,familiar,Distractor,experiment_1,0.5
7471,267,name,familiar,Target,experiment_1,0.5
7471,267,onomatopoeic,familiar,Distractor,experiment_1,0.3333333333333333
7471,267,onomatopoeic,familiar,Target,experiment_1,0.6666666666666666
7471,267,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,267,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,267,vocalization,familiar,Distractor,experiment_1,0.5
7471,267,vocalization,familiar,Target,experiment_1,0.5
7471,300,name,disambiguation,Distractor,experiment_1,0.2
7471,300,name,disambiguation,Target,experiment_1,0.8
7471,300,name,familiar,Distractor,experiment_1,0.5
7471,300,name,familiar,Target,experiment_1,0.5
7471,300,onomatopoeic,familiar,Distractor,experiment_1,0.2857142857142857
7471,300,onomatopoeic,familiar,Target,experiment_1,0.7142857142857143
7471,300,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,300,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,300,vocalization,familiar,Distractor,experiment_1,0.5
7471,300,vocalization,familiar,Target,experiment_1,0.5
7471,333,name,disambiguation,Distractor,experiment_1,0.2
7471,333,name,disambiguation,Target,experiment_1,0.8
7471,333,name,familiar,Distractor,experiment_1,0.6
7471,333,name,familiar,Target,experiment_1,0.4
7471,333,onomatopoeic,familiar,Distractor,experiment_1,0.2857142857142857
7471,333,onomatopoeic,familiar,Target,experiment_1,0.7142857142857143
7471,333,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,333,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,333,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,333,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,367,name,disambiguation,Distractor,experiment_1,0.25
7471,367,name,disambiguation,Target,experiment_1,0.75
7471,367,name,familiar,Distractor,experiment_1,0.5
7471,367,name,familiar,Target,experiment_1,0.5
7471,367,onomatopoeic,familiar,Distractor,experiment_1,0.3333333333333333
7471,367,onomatopoeic,familiar,Target,experiment_1,0.6666666666666666
7471,367,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,367,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,367,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,367,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,400,name,disambiguation,Distractor,experiment_1,0.2
7471,400,name,disambiguation,Target,experiment_1,0.8
7471,400,name,familiar,Distractor,experiment_1,0.4
7471,400,name,familiar,Target,experiment_1,0.6
7471,400,onomatopoeic,familiar,Distractor,experiment_1,0.2
7471,400,onomatopoeic,familiar,Target,experiment_1,0.8
7471,400,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,400,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,400,vocalization,familiar,Distractor,experiment_1,0.4666666666666667
7471,400,vocalization,familiar,Target,experiment_1,0.5333333333333333
7471,433,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,433,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,433,name,familiar,Distractor,experiment_1,0.4
7471,433,name,familiar,Target,experiment_1,0.6
7471,433,onomatopoeic,familiar,Distractor,experiment_1,0.2
7471,433,onomatopoeic,familiar,Target,experiment_1,0.8
7471,433,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,433,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,433,vocalization,familiar,Distractor,experiment_1,0.38461538461538464
7471,433,vocalization,familiar,Target,experiment_1,0.6153846153846154
7471,467,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,467,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,467,name,familiar,Distractor,experiment_1,0.4
7471,467,name,familiar,Target,experiment_1,0.6
7471,467,onomatopoeic,familiar,Distractor,experiment_1,0.2
7471,467,onomatopoeic,familiar,Target,experiment_1,0.8
7471,467,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,467,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,467,vocalization,familiar,Distractor,experiment_1,0.36363636363636365
7471,467,vocalization,familiar,Target,experiment_1,0.6363636363636364
7471,500,name,disambiguation,Distractor,experiment_1,0.3333333333333333
7471,500,name,disambiguation,Target,experiment_1,0.6666666666666666
7471,500,name,familiar,Distractor,experiment_1,0.4
7471,500,name,familiar,Target,experiment_1,0.6
7471,500,onomatopoeic,familiar,Distractor,experiment_1,0.16666666666666666
7471,500,onomatopoeic,familiar,Target,experiment_1,0.8333333333333334
7471,500,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,500,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,500,vocalization,familiar,Distractor,experiment_1,0.36363636363636365
7471,500,vocalization,familiar,Target,experiment_1,0.6363636363636364
7471,533,name,disambiguation,Distractor,experiment_1,0.2
7471,533,name,disambiguation,Target,experiment_1,0.8
7471,533,name,familiar,Distractor,experiment_1,0.3333333333333333
7471,533,name,familiar,Target,experiment_1,0.6666666666666666
7471,533,onomatopoeic,familiar,Distractor,experiment_1,0.16666666666666666
7471,533,onomatopoeic,familiar,Target,experiment_1,0.8333333333333334
7471,533,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,533,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,533,vocalization,familiar,Distractor,experiment_1,0.3076923076923077
7471,533,vocalization,familiar,Target,experiment_1,0.6923076923076923
7471,567,name,disambiguation,Distractor,experiment_1,0.2
7471,567,name,disambiguation,Target,experiment_1,0.8
7471,567,name,familiar,Distractor,experiment_1,0.42857142857142855
7471,567,name,familiar,Target,experiment_1,0.5714285714285714
7471,567,onomatopoeic,familiar,Distractor,experiment_1,0.125
7471,567,onomatopoeic,familiar,Target,experiment_1,0.875
7471,567,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,567,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,567,vocalization,familiar,Distractor,experiment_1,0.3333333333333333
7471,567,vocalization,familiar,Target,experiment_1,0.6666666666666666
7471,600,name,disambiguation,Distractor,experiment_1,0.16666666666666666
7471,600,name,disambiguation,Target,experiment_1,0.8333333333333334
7471,600,name,familiar,Distractor,experiment_1,0.3333333333333333
7471,600,name,familiar,Target,experiment_1,0.6666666666666666
7471,600,onomatopoeic,familiar,Distractor,experiment_1,0.125
7471,600,onomatopoeic,familiar,Target,experiment_1,0.875
7471,600,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,600,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,600,vocalization,familiar,Distractor,experiment_1,0.3333333333333333
7471,600,vocalization,familiar,Target,experiment_1,0.6666666666666666
7471,633,name,disambiguation,Distractor,experiment_1,0.16666666666666666
7471,633,name,disambiguation,Target,experiment_1,0.8333333333333334
7471,633,name,familiar,Distractor,experiment_1,0.2
7471,633,name,familiar,Target,experiment_1,0.8
7471,633,onomatopoeic,familiar,Distractor,experiment_1,0.125
7471,633,onomatopoeic,familiar,Target,experiment_1,0.875
7471,633,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,633,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,633,vocalization,familiar,Distractor,experiment_1,0.3333333333333333
7471,633,vocalization,familiar,Target,experiment_1,0.6666666666666666
7471,667,name,disambiguation,Distractor,experiment_1,0.2
7471,667,name,disambiguation,Target,experiment_1,0.8
7471,667,name,familiar,Distractor,experiment_1,0.2
7471,667,name,familiar,Target,experiment_1,0.8
7471,667,onomatopoeic,familiar,Distractor,experiment_1,0.14285714285714285
7471,667,onomatopoeic,familiar,Target,experiment_1,0.8571428571428571
7471,667,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,667,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,667,vocalization,familiar,Distractor,experiment_1,0.2857142857142857
7471,667,vocalization,familiar,Target,experiment_1,0.7142857142857143
7471,700,name,disambiguation,Distractor,experiment_1,0.2
7471,700,name,disambiguation,Target,experiment_1,0.8
7471,700,name,familiar,Distractor,experiment_1,0.16666666666666666
7471,700,name,familiar,Target,experiment_1,0.8333333333333334
7471,700,onomatopoeic,familiar,Distractor,experiment_1,0.14285714285714285
7471,700,onomatopoeic,familiar,Target,experiment_1,0.8571428571428571
7471,700,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,700,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,700,vocalization,familiar,Distractor,experiment_1,0.2857142857142857
7471,700,vocalization,familiar,Target,experiment_1,0.7142857142857143
7471,733,name,disambiguation,Distractor,experiment_1,0.2
7471,733,name,disambiguation,Target,experiment_1,0.8
7471,733,name,familiar,Distractor,experiment_1,0.25
7471,733,name,familiar,Target,experiment_1,0.75
7471,733,onomatopoeic,familiar,Distractor,experiment_1,0.14285714285714285
7471,733,onomatopoeic,familiar,Target,experiment_1,0.8571428571428571
7471,733,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,733,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,733,vocalization,familiar,Distractor,experiment_1,0.2857142857142857
7471,733,vocalization,familiar,Target,experiment_1,0.7142857142857143
7471,767,name,disambiguation,Distractor,experiment_1,0.25
7471,767,name,disambiguation,Target,experiment_1,0.75
7471,767,name,familiar,Distractor,experiment_1,0.25
7471,767,name,familiar,Target,experiment_1,0.75
7471,767,onomatopoeic,familiar,Distractor,experiment_1,0.25
7471,767,onomatopoeic,familiar,Target,experiment_1,0.75
7471,767,vocalization,disambiguation,Distractor,experiment_1,0.8333333333333334
7471,767,vocalization,disambiguation,Target,experiment_1,0.16666666666666666
7471,767,vocalization,familiar,Distractor,experiment_1,0.3076923076923077
7471,767,vocalization,familiar,Target,experiment_1,0.6923076923076923
7471,800,name,disambiguation,Distractor,experiment_1,0.25
7471,800,name,disambiguation,Target,experiment_1,0.75
7471,800,name,familiar,Distractor,experiment_1,0.25
7471,800,name,familiar,Target,experiment_1,0.75
7471,800,onomatopoeic,familiar,Distractor,experiment_1,0.25
7471,800,onomatopoeic,familiar,Target,experiment_1,0.75
7471,800,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,800,vocalization,disambiguation,Target,experiment_1,0.2
7471,800,vocalization,familiar,Distractor,experiment_1,0.2857142857142857
7471,800,vocalization,familiar,Target,experiment_1,0.7142857142857143
7471,833,name,disambiguation,Distractor,experiment_1,0
7471,833,name,disambiguation,Target,experiment_1,1
7471,833,name,familiar,Distractor,experiment_1,0.25
7471,833,name,familiar,Target,experiment_1,0.75
7471,833,onomatopoeic,familiar,Distractor,experiment_1,0.25
7471,833,onomatopoeic,familiar,Target,experiment_1,0.75
7471,833,vocalization,disambiguation,Distractor,experiment_1,0.8
7471,833,vocalization,disambiguation,Target,experiment_1,0.2
